128048.92,0
-59.97975127,35.89589491
-14.24375772,-30.77889497
-57.11545748,31.59928973
-17.3046882,-37.85848498
-30.2596701,-2.502975224
-14.82841141,-12.3996884
43.51425512,-11.0120134
-3.630048415,-13.06612137
-29.85267676,-36.05830789
7.74673632,-11.40535645
1.097076715,-0.239169292
-7.522044094,-33.12580088
48.30183398,-36.21720732
-20.62208753,5.816911492
-52.82965501,-47.47638764
-8.118409181,-11.21886647
-11.856376,23.16236019
-25.05615932,33.38237444
-3.172755533,9.414428632
27.74717534,29.4198436
3.026625632,19.23827894
22.49970447,-1.788438742
10.49807415,8.506965493
-10.16672067,2.440642429
6.180908295,-1.346532575
0.01316972,10.27249596
-10.71147078,1.677114269
12.04333518,23.66792142
10.14715839,18.8692134
-4.618856029,4.311949844
-15.30076648,23.85657415
30.21065793,28.84226906
43.67358513,-12.08268501
72.80196879,-59.31386965
77.18993798,-1.903526066
193.5092251,109.3381981
-83.47104871,-114.0106044
16.34664508,-52.63512429
-19.59502064,66.94661909
-10.3078131,2.644765111
5.783144126,13.63738105
17.15627139,-8.475401
9.965286812,-12.46133639
-23.73398451,-14.11281591
-18.98931524,6.154096716
10.0786053,23.5008096
16.87144279,6.82792513
7.275475593,-10.73269414
0.21937545,-8.281194253
2.958860831,-16.92814874
-8.623903327,-17.60483378
-15.31898508,7.507235579
-12.5083699,-5.049495287
20.72748579,-20.05939166
-21.22279778,-0.021890613
-17.63675551,-16.76847625
-4.643975853,9.120729246
-12.59101653,-18.28977238
4.806530097,23.72965669
-13.99605156,1.472291375
27.82895294,-26.30318101
-2.369278486,4.361778929
-18.95797233,0.555237771
-8.066956055,-16.79702164
-14.62880585,2.203858738
-31.91825168,15.952301
-15.45201793,-3.186097998
3.373564963,10.82040483
8.254083729,49.72095507
11.88738308,78.82859608
-30.85078833,-0.77057209
-25.0117217,17.04681853
70.74188623,41.1454699
-32.56746244,-6.64564265
-1.657147705,-56.00884926
-16.2964314,25.37433581
-17.61008377,-2.20456105
-6.420363063,7.081184162
6.735997813,-1.832023548
17.32413114,8.328105878
-6.583561884,-22.64601918
-17.52005406,-10.10065688
-14.17778872,15.74159315
7.986362081,17.68597346
13.15714617,3.916728119
9.54597226,5.792075737
15.38338819,-7.034912174
10.89714843,-19.69423794
-6.708328158,1.172522145
-14.15749879,10.41047767
